Plant Code,geometry,Distance,capacity_factor,wind_speed
63916,POINT (-105.584352 43.076692),0.02073719735162474,0.497,9.39
63988,POINT (-88.395079 40.661079),0.007865631125348342,0.394,7.36
64130,POINT (-93.305 43.582),0.012501223620109875,0.423,7.59
64309,POINT (-96.0294 39.6572),0.1770627167813732,0.468,8.19
64332,POINT (-108.806609 46.10265),0.11201876373625116,0.389,7.66
64377,POINT (-97.220567 40.478624),0.01357580115500595,0.438,7.81
692,POINT (-106.242778 41.835278),0.0020138393679813345,0.424,9.22
7501,POINT (-71.9 42.4789),0.007233334016903871,0.562,8.62
7526,POINT (-121.769031 38.116415),0.012917065688456927,0.49,7.7
7771,POINT (-99.777467 42.82579),0.010958495015285737,0.466,8.25
7855,POINT (-96.7347 46.895),0.01327238851902655,0.417,7.48
7886,POINT (-87.6333 44.6694),0.0100287985322181,0.438,7.8
7936,POINT (-119.0964 46.0958),0.029888676467856784,0.394,7.13
7965,POINT (-96.6231 40.9044),0.1623017006226425,0.409,7.12
7974,POINT (-99.24757 43.848529),0.040752449950886636,0.453,8.04
944,POINT (-90.148547 41.451494),0.03544501008604601,0.394,7.27
